key,day,netFlow,price,realTarget,lowerTargetCushion,upperTargetCushion,lowerTargetWall,upperTargetWall,liqUSD,liqOHM,poolK,reservesUSD,reserveChange,reservesIN,reservesOUT,tradedOHM,treasury,supply,marketcap,floatingSupply,floatingMarketcap,liqRatio_liqTreasury,liqRatio_liqReserves,reserveRatio,liqFloatingMCRatio,floatingMCTreasuryPremium,cumPurchasedOHM,cumBurntOHM,bidCapacity,askCapacity,bidCapacityCushion,askCapacityCushion,bidCapacityTargetCushion,askCapacityTargetCushion,bidCapacityTarget,askCapacityTarget,askCount,bidCount,marketDemand,marketSupply,netTotal,gohm7dVolatility
449_1196,139.0,-1473595.0697176098,37.552156395280306,38.842243287863518,34.958018959077165,42.72646761664987,30.296949764533544,47.387536811193492,44443423.721256286,1183511.8935231667,52599320562996.445,207124839.47800055,99.67,-685775.02786937077,685775.027869375,-17868.211799110963,251568263.19925684,45440387.286367916,1706384530.0397949,44256875.392844751,1661941106.3185387,0.17666546310754025,0.21457312330700334,4.6604159206334375,0.026741876443326845,6.6063226147178336,1655014.3502949728,1470730.674589027,18702955.305528294,7140797.9206340928,8416329.8874877337,3213359.0642853421,8416329.8874877337,3213359.0642853421,18702955.305528294,7140797.9206340928,7.0,4.0,0.022827911583141538,-0.022627692565851485,0.00020021901729005281,0.035350567626251113
449_1196,147.0,-29149.120979219675,42.178560117403457,38.781946841981764,34.903752157783586,42.660141526179942,30.249918536745778,47.313975147217754,48630153.961290441,1152959.0821955292,56068577678236.711,202630582.84037673,99.890401998252528,-669414.5883855198,222322.7309929207,-5270.9268596933262,251260736.80166718,46926085.099669613,1979274701.4508054,45773126.017474085,1930644547.4895151,0.19354458074234129,0.23999414737704766,4.1667682771819,0.025188558932055068,7.6838290457353491,1767909.9346699298,1470730.674589027,18256761.501423266,6967790.5441983985,8215542.6756404713,3135505.74488928,8215542.6756404713,3135505.74488928,18256761.501423266,6967790.5441983985,7.0,7.0,0.0046645683094064319,-0.011357789554928147,-0.006693221245521715,0.064866447529658269
449_1196,155.0,5174633.3697566688,47.556500234306675,38.980737896972656,35.082664107275392,42.878811686669927,30.404975559638672,47.55650023430664,53313158.827063143,1121048.8274871767,59766654192716.766,202408093.66803092,101.02479756752817,-661171.04432505823,-2053231.751346603,45604.476529668471,255721252.49509406,48513618.12912035,2307137891.9245763,47392569.301633172,2253824733.0975132,0.2084815333371087,0.26339440217495425,3.7965878991451416,0.023654527365929174,8.8135996171876734,1780583.7468440745,1470730.674589027,18031937.572501589,6788522.6616846062,8114371.9076257162,3063368.5330136335,8114371.9076257162,3098687.3852574611,18031937.572501589,6885971.9672388015,5.0,7.0,0.015364726912870694,-0.011120372281506226,0.0042443546313644682,0.069149965419164766
449_1196,163.0,-580645.613000487,44.193328208289905,40.1757529166272,36.15817762496448,44.19332820828992,31.337087274969214,49.014418558285179,53061256.430627041,1200662.1492850964,63708642189764.312,205062418.71105945,100.5094220481292,-673276.16451963468,-1039338.5535944132,22717.149744475981,258123675.1416865,50287871.501907252,2222388410.1800957,49087209.352622159,2169327153.7494688,0.20556524465065523,0.25875661061714245,3.8646355647299959,0.024459776082605095,8.40421612840707,1726217.4331046487,1470730.674589027,18362077.214171853,6940058.6998902028,8262934.7463773349,3101712.3810646795,8262934.7463773349,3148556.1803906998,18362077.214171853,6996791.5119793322,4.0,7.0,0.015337369103918542,-0.023165078565445939,-0.0078277094615273966,0.066964668848642869
449_1196,171.0,427154.62024231069,39.34271542041887,40.878777485883923,36.790899737295533,44.96665523447232,31.885446438989462,49.872108532778384,51689346.653734691,1313822.548885579,67910629170839.984,195827636.38680726,99.669999999999987,-648370.8237949874,648370.82379499264,-16760.78381351526,247516983.04054195,51849460.609841391,2039898573.4752076,50535638.060955815,1988209226.8214731,0.20883151539249431,0.26395327854356393,3.7885492671952394,0.025997941241008043,8.0326174083004851,1973806.271542954,1578868.6745953492,17682840.6489542,6731388.1575839883,7957278.292029392,3029124.6709127952,7957278.292029392,3029124.6709127952,17682840.6489542,6731388.1575839883,7.0,5.0,0.016274274586124245,-0.014173163938237974,0.0021011106478862705,0.021378621162679978
449_1196,179.0,3253980.0618920466,49.656642467750515,40.702165957172582,36.631949361455327,44.772382552889844,31.747689446594617,49.656642467750551,59955255.106243774,1207396.4756111267,72389763709644.75,190926844.39736673,99.9975576217965,-630073.97530074883,4663.269526832737,-98.779115642328009,250882099.50361049,53504385.112183951,2656848121.9725518,52296988.636572823,2596892866.8663082,0.23897781158906853,0.3140221339512731,3.1844889002479366,0.023087304012888398,10.351048847265151,2107742.8438500906,1655066.5231275514,17183835.69002042,6465008.530848057,7732726.06050919,2898405.0468688789,7732726.06050919,2944613.8375418847,17183835.69002042,6543586.3056486314,6.0,5.0,0.010713183725460726,-0.02295313416155674,-0.012239950436096015,0.081137825789982534
449_1196,187.0,1370759.6852469491,47.009176803640081,42.735615276036427,38.462053748432787,47.009176803640074,33.333779915308412,52.137450636764441,60228161.331552006,1281200.085317987,77164325436529.922,198231104.11264291,100.52764174872102,-650729.12503693963,-1040460.1620551394,22166.487972365958,258459265.44419491,55476198.992866628,2607890446.849587,54194998.907548644,2547662285.5180354,0.23302767354090517,0.30382800721993625,3.2913358091971947,0.023640559297797729,9.8571133874405934,1958478.7081559915,1655066.5231275514,17747157.9555529,6209084.2451350186,7986221.0799988052,2769843.4821888562,7986221.0799988052,3033915.1757701552,17747157.9555529,6742033.7239336772,0.0,7.0,0.010394553846843166,-0.018148301280110805,-0.0077537474332676388,0.044637223811153412
449_1196,195.0,2173753.64945441,47.006223502294553,42.732930456631415,38.459637410968277,47.00622350229456,33.331685756172504,52.134175157090326,62180708.340572678,1322818.6335270563,82253799638820.781,195199398.33937657,101.1046755695307,-637119.90656351869,-2132759.9867951451,45220.661277606676,257380106.67994925,57282328.34824387,2692625929.0693746,55959509.714716814,2630445220.7288017,0.24159096498430643,0.31854969261977117,3.1392276406733965,0.023638853168493141,10.220079767080623,2045008.3184622866,1742364.5632669737,17375997.451732326,6431423.0419103224,7819198.8532795478,2830110.1539475075,7819198.8532795478,2969024.8229250577,17375997.451732326,6597832.93983346,6.0,5.0,0.015016798670183774,-0.0043076709532366524,0.010709127716947122,0.08254817168193844
449_1196,203.0,-2388008.8817689968,44.163966202702696,45.095361242881111,40.585825118593,49.604897367169229,35.174381769447265,55.016340716314957,62227409.426927708,1409008.6280140209,87678956781502.156,191253732.23734516,99.67,-633226.96536895656,633226.96536895912,-13882.275597514677,253481141.66427287,59224545.553400144,2615590828.19079,57815536.925386123,2553363418.7638626,0.24549127804286833,0.3253657259336708,3.0734644748779112,0.024370760922490742,10.073188884977114,2130052.1390672959,1742364.5632669737,17269826.328244269,6544208.94774241,7771421.8477099221,2944894.0264840848,7771421.8477099221,2944894.0264840848,17269826.328244269,6544208.94774241,6.0,7.0,0.021113596593897291,-0.0082488735077634739,0.012864723086133817,0.02089693017441881
449_1196,211.0,2710285.6947820159,49.1120601563842,46.706820715291329,42.0361386437622,51.377502786820465,36.431320157927239,56.982321272655419,67750337.900808424,1379505.109031786,93461937272795.062,187538220.90677118,99.669999999999987,-620925.18209325266,620925.18209325057,-13229.583033798341,255288558.80757961,61169778.791562483,3004173855.7639313,59790273.682530694,2936423517.8631225,0.26538728651711474,0.36126149418090303,2.7680780158077027,0.023072399975229498,11.502370225985775,2211526.6615753374,1742364.5632669737,16934323.1479978,6405805.7725407118,7620445.416599011,2882612.5976433209,7620445.416599011,2882612.5976433209,16934323.1479978,6405805.7725407118,6.0,7.0,0.0076595433232414236,-0.022213974474256597,-0.014554431151015172,0.060691427104873449
449_1196,219.0,-4529976.8152269451,41.917244497387557,46.574716108208385,41.91724449738755,51.232187719029227,36.328278564402538,56.821153652014232,64622455.295915857,1541667.5421005639,99626341820558.172,177764626.67020884,97.37584850024615,-602431.99627698888,4790523.7167574791,-114290.75387408677,242387081.96612471,63132311.418048635,2646332533.3955569,61590643.875948071,2581710078.0996408,0.2666084956827332,0.36352820303110273,2.750818207946419,0.025030872305957571,10.651186759451367,2435933.7413152368,1797485.6758340837,10249851.639522281,6214740.5906867171,1038315.8478354067,2796633.2658090233,7393483.5906721363,2796633.2658090233,16429963.534826968,6214740.5906867171,5.0,7.0,0.0067244421859907252,-0.015414546615484548,-0.008690104429493823,0.082701044864421522
449_1196,227.0,-413763.69103408884,43.325627320904907,46.46225566808544,41.816030101276894,51.108481234893986,36.240559421106646,56.683951915064235,67831156.886030436,1565612.804255957,106197327748263.88,170505169.53197,99.669999999999987,-564530.00848349649,564530.00848349463,-13006.91044416958,238336326.41800043,65013884.362953059,2816767324.5937114,63448271.558697104,2748936167.7076812,0.2846026785151769,0.39782463530123047,2.5136703744925346,0.024675420871119888,11.533853059757771,2607117.97963611,1960914.2183211653,15396272.958640814,5823319.3777371412,6928322.8313883673,2620493.7199817142,6928322.8313883673,2620493.7199817142,15396272.958640814,5823319.3777371412,7.0,6.0,0.012287507383496047,-0.020653637705296806,-0.0083661303218007591,0.012427354052384288
449_1196,235.0,-2936290.2329309811,41.454376277378394,46.043602710376561,41.439242439338905,50.647962981414224,35.91401011409372,56.1731953066594,68503330.944904,1652499.3763393369,113201711663621.05,164497917.85427386,99.656590749473267,-544713.7262439141,566847.67418498592,-13154.70498334673,233001248.79917786,67082979.401605092,2780883069.9217615,65430480.025265753,2712379738.9768577,0.29400413644970008,0.41643889380770177,2.4013126892556009,0.025255803957134809,11.641052367554643,2741475.3519692668,2009136.4400934929,14855828.897561295,5622927.3359145373,6685123.0039025834,2530317.3011615421,6685123.0039025834,2530317.3011615421,14855828.897561295,5622927.3359145373,7.0,7.0,0.0089897965993218244,-0.017592847818873776,-0.0086030512195519517,0.068978137346909774
449_1196,243.0,-1531651.0622859304,41.0784444367626,45.642716040847326,41.078444436762595,50.206987644932063,35.601318511860917,55.684113569833734,70404949.927806437,1713914.7037612377,120668078898841.14,156300479.29252291,99.038120323386977,-520801.06122887105,1518024.1101652835,-36799.601268430211,226705429.22032934,69186148.664352477,2842059363.7022004,67472233.960591242,2771654413.774394,0.31055696447120207,0.45044615503731511,2.2200211697159666,0.025401777933754057,12.225796370675765,2932664.7175374,2081168.9749138253,13253469.542858448,5378113.3021130012,5415588.617371276,2420150.9859508509,6391649.3878088733,2420150.9859508509,14203665.306241939,5378113.3021130012,7.0,6.0,0.0082918594416405735,-0.014959072049851944,-0.0066672126082113706,0.057111282060599025
449_1196,251.0,-986768.10899781832,45.537263263416655,43.880281558813728,39.492253402932356,48.268309714695107,34.226619615874711,53.533943501752745,76533110.584642962,1680669.9634522721,128626900169180.59,150686045.31155455,99.670000000000016,-498910.35369532451,498910.35369531461,-10842.739502036709,227219155.8961975,71367127.630124941,3249863679.2468562,69686457.666672677,3173330568.6622138,0.33682508097867525,0.5078977978777337,1.9689000507159711,0.024117597876639481,13.965946472012748,3066809.6698189978,2144150.7699391632,13606646.009872487,5161327.4033315517,6122990.70444262,2322597.3314991985,6122990.70444262,2322597.3314991985,13606646.009872487,5161327.4033315517,7.0,5.0,0.012928259606999412,-0.01780813429552458,-0.0048798746885251685,0.058870807362687287
449_1196,262.0,1887787.4906658635,48.654488572670047,44.231353247881849,39.808217923093665,48.65448857267004,34.500455533347846,53.962250962415851,82660532.48355259,1698929.2233560593,140434394254480.31,145937034.85497522,100.69574798480416,-478264.69802289427,-1008338.4844012067,20863.410189508733,228597567.3385278,74548346.055610046,3627111651.2741313,72849416.832254,3544451118.7905788,0.3615984782600134,0.56641230627781636,1.7654983638535489,0.023321109450581908,15.505200514849038,3179284.4183917292,2166116.2606597915,13043582.673351662,4932207.5947424034,5869612.2030082485,2202688.5600696653,5869612.2030082485,2225825.3685254827,13043582.673351662,4946278.5967232939,7.0,6.0,0.007338760435553141,-0.014093473809576072,-0.0067547133740229305,0.04400804732971262
449_1196,278.0,-847290.95874080388,40.619264722370573,43.621161524975655,39.259045372478091,47.983277677473225,34.024505989481014,53.217817060470296,80508581.810060889,1982029.5212217802,159570385859239.5,138772927.22026068,99.669999999999987,-459466.90059883648,459466.90059884218,-11212.039092619183,219281509.03032157,79501853.1675117,3229306819.7301931,77519823.646289915,3148798237.9201322,0.36714715329201975,0.58014616699896726,1.7237035369429237,0.025568034445814167,14.359615873879845,3354111.3273724662,2200922.1615127744,12530915.470877357,4754473.4658594672,5638911.9618948111,2139513.0596367605,5638911.9618948111,2139513.0596367605,12530915.470877357,4754473.4658594672,7.0,5.0,0.018717158957383549,-0.020220364834637822,-0.0015032058772542732,0.017451521109812126
449_1196,294.0,1113966.1545986859,41.187428448358943,44.382632397059446,39.9443691573535,48.820895636765393,34.618453269706372,54.14681152441252,86416742.46813035,2098133.96280567,181313902327415.41,137083615.39691237,99.670000000000016,-453873.71406622929,453873.71406621952,-11177.477182731631,223500357.86504272,84868410.8370428,3495511598.8766308,82770276.87423712,3409094856.4085,0.3866514724791259,0.63039439263342323,1.5863085263537615,0.025348881773026067,15.253196410839889,3398628.4564305414,2206167.5522291418,12378374.019988071,4692480.0518215662,5570268.3089946331,2111616.0233197049,5570268.3089946331,2111616.0233197049,12378374.019988071,4692480.0518215662,7.0,6.0,0.0046535280532280544,-0.015870602096176942,-0.011217074042948888,0.058005569985481675
449_1196,310.0,510045.08049437776,39.191978652581952,42.967704960401626,38.670934464361466,47.264475456441794,33.514809869113272,52.420600051689981,89857338.7974372,2292748.2073303652,206020252443301.44,123781933.71555761,99.67,-409832.82959901687,409832.82959901914,-10522.914828558729,213639272.51299483,90298678.612644717,3538983884.5431304,88005930.405314356,3449126545.7456932,0.42060309296349779,0.72593258240676062,1.3775383888743427,0.02605220121838419,16.14462783538966,3731933.1533797681,2369792.2677900349,11177258.989064096,4244197.2421545945,5029766.5450788438,1909888.7589695677,5029766.5450788438,1909888.7589695677,11177258.989064096,4244197.2421545945,7.0,4.0,0.015882898065782303,-0.010036669259455074,0.0058462288063272291,0.028702542987515234
449_1196,326.0,590150.25297550345,41.638801804355829,40.446443534529514,36.401799181076562,44.491087887982466,31.548225956933024,49.344661112126005,98728712.687098831,2371074.7766226749,234093160380807.12,116884108.35800503,99.756323592677049,-285514.72800983192,285514.72800984,-6890.6540612715107,215612821.04510385,96232094.682147592,4006989117.6879482,93861019.905524924,3908260405.0008497,0.45789815377651344,0.84467182129414953,1.1838917491859349,0.025261549245994361,18.126289457449676,3902397.2586361035,2391355.0779401595,10545266.077741338,4017269.8268752564,4745369.7349836025,1807771.4220938657,4745369.7349836025,1807771.4220938657,10545266.077741338,4017269.8268752564,7.0,7.0,0.021686853497832032,-0.017684719464167088,0.0040021340336649433,0.01612583952332004
449_1196,342.0,-2918125.7907301057,36.784509429181547,40.871677143535059,36.784509429181554,44.958844857888572,31.879908171957346,49.863446115112772,97739542.97876671,2657084.3133557974,259702206443445.78,114181327.72303955,99.686742319649554,-116644.02197957535,358805.76523567922,-9482.7141832181751,211920870.70180625,101363340.02105215,3728600736.7777281,98706255.707696348,3630861193.7989612,0.4612077265211692,0.85600285903003026,1.1682203972229,0.026919107551038619,17.133098697522549,3977370.16148235,2428910.1808008589,10084066.160944471,3924292.955511204,4404640.8136341572,1765931.8299800421,4638875.4062751476,1765931.8299800421,10308612.013944771,3924292.955511204,7.0,6.0,0.015994735741525889,-0.019581134184814934,-0.0035863984432890454,0.022237408229911614
449_1196,358.0,-512504.67933282396,36.553811129891074,40.365166172758556,36.3286495554827,44.401682790034414,31.484829614751675,49.245502730765438,100597617.67285754,2752041.84087377,276848852927926.53,114056052.56898206,99.93154606539872,-78129.3382404675,78129.338240475859,-2123.8991924544639,214653670.24183959,104649294.83864237,3825330558.4080181,101897252.99776861,3724732940.7351608,0.468650815797928,0.88200157209557339,1.1337848271903539,0.027008008164204737,17.352290955652844,3981531.9788182643,2435493.434105414,10272076.371650029,3913088.2863559839,4622434.3672425142,1760889.7288601929,4622434.3672425142,1760889.7288601929,10272076.371650029,3913088.2863559839,7.0,7.0,0.0056218245162372631,-0.013354561425220178,-0.0077327369089829146,0.046386810341493383
449_1196,263.0,1585999.8383479626,48.579200302560977,44.162909365964538,39.746618429368084,48.579200302561,34.447069305452338,53.878749426476737,82926939.214281633,1707046.1987392972,141560116358824.22,147256627.96259415,100.90422085725551,-481592.21502141823,-1319593.1076189191,27142.7140712969,230183567.17687577,74877093.726313248,3637469334.2042031,73170047.527573958,3554542394.989922,0.36026437608623729,0.56314571616665421,1.7757393358277196,0.023329849527513304,15.442207445931922,3152141.7043204322,2166116.2606597915,13134333.13694777,4895130.3001096761,5910449.9116264973,2165611.265436938,5910449.9116264973,2241167.0163590247,13134333.13694777,4980371.1474644989,6.0,7.0,0.0089732211888497882,-0.015997972700703363,-0.0070247515118535744,0.046857376315593759
449_1196,279.0,3736160.4533209531,44.604093242508675,43.588035270293524,39.229231743264172,47.946838797322883,33.998667510828952,53.177403029758096,84702692.9232087,1898989.2354203309,160849502072287.16,138314976.56043383,99.67,-457950.65982686024,457950.65982685704,-10747.069131342596,223017669.48364252,79819860.580181748,3560292503.9224691,77920871.344761416,3475589810.9992604,0.37980260989778353,0.61238988741179179,1.6329466252723503,0.024370739221052092,15.584369700599806,3364858.3965038089,2200922.1615127744,12489563.449823461,4739120.3513020305,5620303.5524205584,2132604.1580859139,5620303.5524205584,2132604.1580859139,12489563.449823461,4739120.3513020305,7.0,6.0,0.020419247291139277,-0.013199470800258175,0.0072197764908811021,0.042834724948809626
449_1196,295.0,-3173153.7966575697,39.762953386742282,44.181059318602514,39.762953386742261,48.599165250462768,34.461226268509961,53.900892368695068,85248860.4604555,2143926.7760447362,182767314568471.97,135078343.60792965,98.5371907626038,-452375.93080981082,2005271.7889827266,-49543.232373320629,220327204.06838515,85207884.480390966,3388117138.7767072,83063957.704346225,3302868278.3162513,0.38691935851006382,0.63110679464573372,1.5845178795156869,0.025810554123555297,14.990742029709173,3448171.6888038618,2206167.5522291418,10825478.161815166,4677452.539942205,4017372.4508217275,2104853.6429739925,5551886.4235749515,2104853.6429739925,12337525.385722112,4677452.539942205,7.0,6.0,0.015552260042052258,-0.016803017245669679,-0.0012507572036174214,0.048508425063283157
449_1196,311.0,3302887.5270890882,42.158379884384964,42.902598405969044,38.612338565372141,47.192858246565955,33.464026756655855,52.341170055282234,93568706.705787629,2219456.8900036057,207671710786886.94,123373453.33429627,99.67,-408480.38126134011,408480.38126133475,-10042.49738065296,216942160.04008389,90659873.3270953,3822073379.9939032,88440416.4370917,3728504673.2881155,0.43130715896116811,0.7584184780193447,1.318533275470239,0.025095504741119368,17.186630171835702,3741975.6507604211,2369792.2677900349,11140374.034400184,4230358.8258342808,5013168.3154800832,1903661.4716254266,5013168.3154800832,1903661.4716254266,11140374.034400184,4230358.8258342808,7.0,4.0,0.008782367396728212,-0.011431985421996445,-0.0026496180252682331,0.030965127466536596
449_1196,327.0,1685981.9266103618,42.940014490530977,40.419761958330533,36.377785762497481,44.461738154163591,31.527414327497816,49.312109589163249,100660519.76766422,2344212.5244243136,235969651154419.69,116638283.20405,99.789684707862861,-245825.15395503343,245825.15395503119,-5812.9249077677741,217298802.97171423,96617023.060876176,4148736370.2659883,94272810.536451861,4048075850.4983244,0.46323550056908136,0.86301441518618827,1.1587291966429762,0.024866263253262105,18.629075701927647,3908210.1835438712,2391355.0779401595,10519569.752220452,4007128.7602692796,4733806.3884992041,1803207.942121176,4733806.3884992041,1803207.942121176,10519569.752220452,4007128.7602692796,7.0,7.0,0.010168505045079603,-0.010184362071823262,-1.58570267436587e-05,0.018809493277681152
449_1196,343.0,3122956.5445726817,39.167404559487217,40.813353991408583,36.732018592267728,44.894689390549445,31.834416113298698,49.792291869518472,101057357.56364548,2580139.2433384289,260742054078045.31,113986469.68273346,99.829343339938433,-194858.04030608386,194858.04030609084,-5131.0896611548624,215043827.24637896,101559483.4477897,3977821375.052125,98979344.204451263,3876764017.4884791,0.46993842537903935,0.88657327352031789,1.127938355314162,0.026067451386714641,18.027785624587178,3982501.2511435049,2435493.434105414,10276319.495073559,3912302.8240037938,4624343.7727831025,1760536.2708017074,4624343.7727831025,1760536.2708017074,10276319.495073559,3912302.8240037938,7.0,5.0,0.012521613917489184,-0.017069135126639549,-0.0045475212091503642,0.025139664677229428
449_1196,359.0,-1935501.5128794722,36.200433522588234,40.222703913986919,36.200433522588227,44.244974305385618,31.3737090529098,49.071698775064043,100310402.14454871,2770972.399597296,277957355735049.91,112407766.58441141,98.554845668033479,-90858.379467751089,1648285.9845706485,-45311.060335899681,212718168.72896013,104858593.42831966,3795926540.6739936,102087621.02872236,3695616138.5294447,0.47156480682363139,0.89237963881456261,1.1205993015802111,0.027143079363341052,17.37329801498198,4026843.039154164,2435493.434105414,8714648.7665471323,3910593.6185955266,3065006.7621396184,1759767.1283679872,4619270.1290437747,1759767.1283679872,10265044.731208386,3910593.6185955266,7.0,7.0,0.017309982585765757,-0.014381920733466147,0.0029280618522996103,0.051990195842556763
449_1196,33.0,684851.78995277779,35.560831943314952,29.148222904356519,26.233400613920868,32.063045194792174,22.735613865398086,35.560831943314952,28554193.049426962,802967.52041524823,22928089590356.684,238446820.80322388,100.00603219998462,-786827.04566971085,-14382.721493300516,412.448479032864,267001013.85265085,28673900.222907256,1019667746.986186,27870932.70249201,991113553.93675923,0.10694413716790263,0.11975078113115652,8.3506762173413662,0.028810213457386481,3.7120216872424403,532727.723835724,401138.62629715,21458919.427355751,8302951.0962320892,9656513.74231009,3743801.625771821,9656513.74231009,3765177.6110776388,21458919.427355751,8367061.3579503074,3.0,6.0,0.010009788412263857,-0.022166983346229817,-0.01215719493396596,0.16431893780529502
449_1196,35.0,-1564658.225146187,30.047595581190134,29.360522298029586,26.424470068226629,32.296574527832547,22.901207392463078,35.819837203596094,26457951.944163259,880534.74603891431,23297145995863.594,237489793.40789557,99.670000000000016,-786311.14502463664,786311.14502463629,-25305.964517844914,263947745.35205883,28945567.923360482,869744718.82900524,28065033.177321568,843286766.884842,0.10023935574396785,0.11140669063920976,8.97612157997312,0.031374797972818558,3.1949004366756348,563080.16730626533,401138.62629715,21444849.409762818,8336621.8556436887,9650182.2343932688,3751479.8350396603,9650182.2343932688,3751479.8350396603,21444849.409762818,8336621.8556436887,3.0,6.0,0.022684846438036144,-0.013663886540452086,0.0090209598975840577,0.05886722107121508
449_1196,37.0,1626218.3137805341,36.044519838174118,29.544688391945957,26.590219552751361,32.499157231140558,23.044856945717846,36.044519838174068,29210460.827765159,810399.49925560877,23672142827846.461,240021241.284089,100.63087917944962,-787104.41834164818,-1504750.8775289496,41754.3143804531,269231702.11185414,29227840.323477566,1053503470.3665726,28417440.824221957,1024293009.5388074,0.10849562142436509,0.1216994823936923,8.216961817183785,0.028517680542325778,3.8045037100172472,490251.25430044043,401138.62629715,21466484.136590406,8222793.1128390087,9659917.8614656851,3737428.1248944816,9659917.8614656851,3751998.2469449942,21466484.136590406,8337773.8820999861,2.0,7.0,0.021047209550499393,-0.013906901324084729,0.0071403082264146645,0.065802269852653958
449_1196,39.0,4158652.9013343076,35.901352913375646,29.427338453586593,26.484604608227933,32.370072298945253,22.953323993797543,35.901352913375639,29386077.480163984,818522.843723132,24053175704932.113,248807514.89334711,101.63031413737305,-807893.59564334061,-3991273.7893044944,111364.5852742284,278193592.37351108,29682128.170304,1065628558.6621329,28863605.326580867,1036242481.1819688,0.10563175531630992,0.11810767650149356,8.46685016267638,0.028358302244707586,3.7248970126913581,245363.19664724107,401138.62629715,22033461.699363835,7932957.4801918119,9915057.7647137269,3737428.1248944816,9915057.7647137269,3853049.2659167442,22033461.699363835,8562331.7020372078,2.0,7.0,0.012545708202985008,-0.0099166255716322885,0.0026290826313527197,0.069089296272432932
449_1196,41.0,-1711886.0551009169,32.619579350534011,29.654163045940006,26.688746741346005,32.619579350534011,23.130247175833205,36.178078916046807,28235326.59993618,865594.44242109591,24440341784849.297,248444832.86977255,99.84216166440379,-821164.06015531288,392761.11668590736,-11443.297797438618,276680159.46970874,30077897.692277994,981128370.47050583,29212303.249856897,952893043.87056959,0.10205042043510683,0.11364827464428011,8.799077708218686,0.029631160371626507,3.4440237626612089,255970.11046117626,401138.62629715,22395383.458781261,7896197.8019216629,10077922.556451568,3724294.8180892118,10077922.556451568,3914407.3491481426,22395383.458781261,8698682.9981069826,2.0,7.0,0.0098027810516320511,-0.0074258786386132468,0.0023769024130188042,0.035226848497307152
449_1196,43.0,-2477101.2758533526,27.059448535914282,30.066053928793636,27.059448535914274,33.072659321673,23.451522064459038,36.680585793128238,25922717.9088191,957991.36018657335,24833739789202.457,246509425.33007711,99.549504392022925,-817162.3842402976,1115539.591225205,-38952.870148731454,272432143.23889619,30332187.960211787,820772279.09102964,29374196.600025214,794849561.18221056,0.095152934600993208,0.10515913488544495,9.5093973632376247,0.032613363804671718,2.917605653034876,321018.2557382161,401138.62629715,22061657.75129462,8651809.8902835455,9763638.5242408812,3893314.4506275961,10028811.079312745,3893314.4506275961,22286246.842917208,8651809.8902835455,1.0,7.0,0.010614438756443743,-0.015365068587719013,-0.00475062983127527,0.10255224258045591
449_1196,45.0,-2430951.5623468878,27.502589574279174,30.55843286031018,27.502589574279163,33.614276146341204,23.835577631041943,37.281288089578418,26238655.036328837,954043.07167015329,25032807047352.703,244049744.3728708,99.329984929625226,-810796.61594740988,1646199.8536170507,-57854.032907902161,270288399.40919966,30564259.942944404,840596296.85238135,29610216.871274251,814357641.81605256,0.0970765119542003,0.10751355263146752,9.3011529758278666,0.032220063629310958,3.0129211745531346,407685.627050904,412165.35533742921,21350445.0420373,8573202.3176560029,9148228.4881984852,3857941.042945202,9950685.7411727589,3857941.042945202,22112634.980383907,8573202.3176560029,3.0,7.0,0.008276801763355178,-0.011723209908740857,-0.003446408145385679,0.10125088246983437
449_1196,47.0,-4161295.4081420293,24.14722583564971,30.957981840576554,27.862183656518898,34.053780024634214,24.147225835649714,37.768737845503395,24783111.081677224,1026333.6770176194,25435741524393.895,240508746.95470038,98.957761067764793,-802038.01741938351,2533076.50571886,-97818.428452205131,265291858.03637761,30771438.82326841,743044882.55334151,29745105.146250792,718261771.47166431,0.093418287561161759,0.10304453120927491,9.7045421844763684,0.034504288082739663,2.7074399372376297,542058.18518823932,449868.08095923328,19416849.797716718,8472615.92999422,8945671.73217738,3812677.1684973994,9843193.850146981,3812677.1684973994,21873764.11143773,8472615.92999422,5.0,6.0,0.0077029876035837434,-0.012743483683562774,-0.0050404960799790306,0.069710690300261308
449_1196,49.0,1849312.5828657886,33.581991935017477,31.145042569702298,28.03053831273207,34.259546826672533,24.293133204367795,37.996951935036805,29343312.638369918,873781.18293728447,25639634428453.438,238869449.39881396,99.67,-790879.08399326378,790879.08399326447,-25671.373763732237,268212762.03718388,30944176.44298308,1039167083.7440156,30070395.260045797,1009823771.1056457,0.10940311868643254,0.12284246776731429,8.1405072543330839,0.029057854922787396,3.7650101487924275,600247.92749186547,523507.567463165,21569429.56345265,8346737.627053204,9706243.303553693,3756031.9321739422,9706243.303553693,3756031.9321739422,21569429.56345265,8346737.627053204,7.0,5.0,0.017030898733739194,-0.0087330550720108747,0.0082978436617283189,0.099080842209968489
449_1196,51.0,1360576.252136901,34.197860891092461,31.088964446447662,27.980068001802895,34.197860891092432,24.249392268229176,37.928536624666144,29848520.589461956,872818.3521337331,26052336554523.988,238866606.93092826,100.32989869859452,-785667.894712133,-785426.71513038129,23322.288092483275,268715127.52039021,31192224.961350035,1066707370.1119103,30319406.609216303,1036858849.5224484,0.11107867601237685,0.12495895082602772,8.0026280101553944,0.028787448362146351,3.8585801219686493,600548.33082450344,523507.567463165,21427306.219421808,8273314.877523765,9642287.7987398151,3697723.9730780292,9642287.7987398151,3731977.9167308062,21427306.219421808,8293284.2594017908,7.0,5.0,0.016681480703681594,-0.017258327701783194,-0.00057684699810160028,0.12418919918689619
